instance_id,repo,base_commit,reviewer,prompt_variant,template_id,file,line_start,line_end,severity,message,is_hit,matched_oracle_site_id,tolerance,raw_output_path,latency_seconds,input_tokens,output_tokens,estimated_cost_usd,instance_n_oracle_files,skipped_reason,cache_hit
django__django-13033,django/django,a59de6e89e8dc1f3e71c9a5a5bbceb373ea5247e,gpt-4o-mini,B,v1b,django/db/models/sql/compiler.py,115,115,medium,"Comment suggests reliance on test suite for correctness, which is not ideal.",False,,3,D:\Jet_brains\SWE-Review-Bench-MVP\.cache\round2\llm\raw\f88cb6dae0d2df379fd9f4bfa417842ad9632d759828fda6ad2215240cbb5236.txt,15.562000000005355,18400,236,0.0029016,1,,False
django__django-13315,django/django,36bc47069ce071e80c8129500de3b8664d2058a7,claude-sonnet-4-5,B,v1b,django/forms/models.py,1357,1357,medium,"Filter result is created but never used, making this validation check ineffective.",False,,3,D:\Jet_brains\SWE-Review-Bench-MVP\.cache\round2\llm\raw\e48ccc3def46d0578dff0006cc32d5b279c936186fd25a532ce33feba486a6d3.txt,5.4689999999973224,19130,187,0.060195000000000005,1,,False
django__django-13315,django/django,36bc47069ce071e80c8129500de3b8664d2058a7,claude-sonnet-4-5,B,v1b,django/forms/models.py,728,729,medium,Potential KeyError if 'field' or 'unique_for' keys are missing from form.cleaned_data.,False,,3,D:\Jet_brains\SWE-Review-Bench-MVP\.cache\round2\llm\raw\e48ccc3def46d0578dff0006cc32d5b279c936186fd25a532ce33feba486a6d3.txt,5.4689999999973224,19130,187,0.060195000000000005,1,,False
django__django-13315,django/django,36bc47069ce071e80c8129500de3b8664d2058a7,gpt-4o-mini,B,v1b,django/forms/models.py,288,288,high,Raising ValueError without a clear message when model class is not specified.,False,,3,D:\Jet_brains\SWE-Review-Bench-MVP\.cache\round2\llm\raw\936bbc98eaa24db79a19a5a974423910a7135558198ad6b468d4b1ae6d6c2414.txt,11.156000000002678,15416,402,0.0025536,1,,False
django__django-13315,django/django,36bc47069ce071e80c8129500de3b8664d2058a7,gpt-4o-mini,B,v1b,django/forms/models.py,241,241,high,Raising ImproperlyConfigured without a clear message when both fields and exclude are None.,False,,3,D:\Jet_brains\SWE-Review-Bench-MVP\.cache\round2\llm\raw\936bbc98eaa24db79a19a5a974423910a7135558198ad6b468d4b1ae6d6c2414.txt,11.156000000002678,15416,402,0.0025536,1,,False
django__django-13315,django/django,36bc47069ce071e80c8129500de3b8664d2058a7,gpt-4o-mini,B,v1b,django/forms/models.py,268,268,high,Raising FieldError without a clear message when missing fields are detected.,False,,3,D:\Jet_brains\SWE-Review-Bench-MVP\.cache\round2\llm\raw\936bbc98eaa24db79a19a5a974423910a7135558198ad6b468d4b1ae6d6c2414.txt,11.156000000002678,15416,402,0.0025536,1,,False
django__django-13315,django/django,36bc47069ce071e80c8129500de3b8664d2058a7,gpt-4o-mini,B,v1b,django/forms/models.py,550,550,high,Raising ImproperlyConfigured without a clear message when fields or exclude are not defined.,False,,3,D:\Jet_brains\SWE-Review-Bench-MVP\.cache\round2\llm\raw\936bbc98eaa24db79a19a5a974423910a7135558198ad6b468d4b1ae6d6c2414.txt,11.156000000002678,15416,402,0.0025536,1,,False
django__django-13315,django/django,36bc47069ce071e80c8129500de3b8664d2058a7,gpt-4o-mini,B,v1b,django/forms/models.py,178,178,medium,Raising TypeError without a clear message when formfield_callback is not callable.,False,,3,D:\Jet_brains\SWE-Review-Bench-MVP\.cache\round2\llm\raw\936bbc98eaa24db79a19a5a974423910a7135558198ad6b468d4b1ae6d6c2414.txt,11.156000000002678,15416,402,0.0025536,1,,False
django__django-13315,django/django,36bc47069ce071e80c8129500de3b8664d2058a7,gpt-4o-mini,B,v1b,django/forms/models.py,401,401,high,Constructing instance may raise ValidationError without handling it properly.,False,,3,D:\Jet_brains\SWE-Review-Bench-MVP\.cache\round2\llm\raw\936bbc98eaa24db79a19a5a974423910a7135558198ad6b468d4b1ae6d6c2414.txt,11.156000000002678,15416,402,0.0025536,1,,False
django__django-13315,django/django,36bc47069ce071e80c8129500de3b8664d2058a7,gpt-4o-mini,B,v1b,django/forms/models.py,751,751,high,Raising ValidationError without a clear message when unique validation fails.,False,,3,D:\Jet_brains\SWE-Review-Bench-MVP\.cache\round2\llm\raw\936bbc98eaa24db79a19a5a974423910a7135558198ad6b468d4b1ae6d6c2414.txt,11.156000000002678,15416,402,0.0025536,1,,False
django__django-13551,django/django,7f9e4524d6b23424cf44fbe1bf1f4e70f6bb066e,claude-sonnet-4-5,B,v1b,django/contrib/auth/tokens.py,104,104,high,Using naive datetime without timezone awareness can cause incorrect token expiration calculations across timezones.,False,,3,D:\Jet_brains\SWE-Review-Bench-MVP\.cache\round2\llm\raw\6bec44b7afa502f31a56d2c09e707a849cec46dd67b49bf22c73addfcc341565.txt,3.937000000005355,1541,166,0.007113,1,,False
django__django-13551,django/django,7f9e4524d6b23424cf44fbe1bf1f4e70f6bb066e,claude-sonnet-4-5,B,v1b,django/contrib/auth/tokens.py,96,96,medium,Stripping tzinfo from last_login can cause token validation issues when comparing timezone-aware and naive datetimes.,True,site-0002,3,D:\Jet_brains\SWE-Review-Bench-MVP\.cache\round2\llm\raw\6bec44b7afa502f31a56d2c09e707a849cec46dd67b49bf22c73addfcc341565.txt,3.937000000005355,1541,166,0.007113,1,,False
django__django-13551,django/django,7f9e4524d6b23424cf44fbe1bf1f4e70f6bb066e,gpt-4o-mini,B,v1b,django/contrib/auth/tokens.py,14,14,high,"The 'algorithm' attribute is initialized to None, which may lead to security vulnerabilities if not properly set.",False,,3,D:\Jet_brains\SWE-Review-Bench-MVP\.cache\round2\llm\raw\897a78715dcfcf7b88e33b48daedda4b99e6f45d880bd5495962dc215fa60d77.txt,6.860000000000582,1295,398,0.00043304999999999993,1,,False
django__django-13551,django/django,7f9e4524d6b23424cf44fbe1bf1f4e70f6bb066e,gpt-4o-mini,B,v1b,django/contrib/auth/tokens.py,15,15,high,"The 'secret' attribute is initialized to None, which may lead to security vulnerabilities if not properly set.",False,,3,D:\Jet_brains\SWE-Review-Bench-MVP\.cache\round2\llm\raw\897a78715dcfcf7b88e33b48daedda4b99e6f45d880bd5495962dc215fa60d77.txt,6.860000000000582,1295,398,0.00043304999999999993,1,,False
django__django-13551,django/django,7f9e4524d6b23424cf44fbe1bf1f4e70f6bb066e,gpt-4o-mini,B,v1b,django/contrib/auth/tokens.py,21,21,medium,The use of 'settings.DEFAULT_HASHING_ALGORITHM' without validation may lead to unexpected behavior if the setting is misconfigured.,False,,3,D:\Jet_brains\SWE-Review-Bench-MVP\.cache\round2\llm\raw\897a78715dcfcf7b88e33b48daedda4b99e6f45d880bd5495962dc215fa60d77.txt,6.860000000000582,1295,398,0.00043304999999999993,1,,False
django__django-13551,django/django,7f9e4524d6b23424cf44fbe1bf1f4e70f6bb066e,gpt-4o-mini,B,v1b,django/contrib/auth/tokens.py,48,48,medium,The legacy token comparison logic may introduce inconsistencies and should be removed in future versions.,False,,3,D:\Jet_brains\SWE-Review-Bench-MVP\.cache\round2\llm\raw\897a78715dcfcf7b88e33b48daedda4b99e6f45d880bd5495962dc215fa60d77.txt,6.860000000000582,1295,398,0.00043304999999999993,1,,False
django__django-13551,django/django,7f9e4524d6b23424cf44fbe1bf1f4e70f6bb066e,gpt-4o-mini,B,v1b,django/contrib/auth/tokens.py,60,60,medium,"The password reset timeout check relies on a setting that may not be validated, potentially leading to security issues.",False,,3,D:\Jet_brains\SWE-Review-Bench-MVP\.cache\round2\llm\raw\897a78715dcfcf7b88e33b48daedda4b99e6f45d880bd5495962dc215fa60d77.txt,6.860000000000582,1295,398,0.00043304999999999993,1,,False
django__django-13551,django/django,7f9e4524d6b23424cf44fbe1bf1f4e70f6bb066e,gpt-4o-mini,B,v1b,django/contrib/auth/tokens.py,76,76,medium,The hardcoded 'sha1' algorithm for legacy tokens may expose the application to vulnerabilities if not updated.,True,site-0001,3,D:\Jet_brains\SWE-Review-Bench-MVP\.cache\round2\llm\raw\897a78715dcfcf7b88e33b48daedda4b99e6f45d880bd5495962dc215fa60d77.txt,6.860000000000582,1295,398,0.00043304999999999993,1,,False
django__django-14382,django/django,29345aecf6e8d53ccb3577a3762bb0c263f7558d,claude-sonnet-4-5,B,v1b,django/core/management/templates.py,1,1,medium,The 'cgi' module is deprecated since Python 3.11 and removed in Python 3.13.,False,,3,D:\Jet_brains\SWE-Review-Bench-MVP\.cache\round2\llm\raw\9e35d071705ffa0b6a7908ae62bff88d6793a7a08df5f0c428a324c0fe881d60.txt,4.014999999999418,4596,168,0.016308,1,,False
django__django-14382,django/django,29345aecf6e8d53ccb3577a3762bb0c263f7558d,claude-sonnet-4-5,B,v1b,django/core/management/templates.py,270,270,low,Using string split on path assumes Unix-style separators but should use os.path.basename.,False,,3,D:\Jet_brains\SWE-Review-Bench-MVP\.cache\round2\llm\raw\9e35d071705ffa0b6a7908ae62bff88d6793a7a08df5f0c428a324c0fe881d60.txt,4.014999999999418,4596,168,0.016308,1,,False
django__django-14382,django/django,29345aecf6e8d53ccb3577a3762bb0c263f7558d,gpt-4o-mini,B,v1b,django/core/management/templates.py,72,72,high,Raising CommandError on FileExistsError may lead to unhandled exceptions in production.,True,site-0001,3,D:\Jet_brains\SWE-Review-Bench-MVP\.cache\round2\llm\raw\6d6dc11508682200c639a091380427d3dbe859225a16ba592dfe991852b7a08f.txt,5.610000000000582,3603,355,0.0007534499999999999,1,,False
django__django-14382,django/django,29345aecf6e8d53ccb3577a3762bb0c263f7558d,gpt-4o-mini,B,v1b,django/core/management/templates.py,80,81,high,Raising CommandError for non-existent directories may cause confusion for users.,True,site-0001,3,D:\Jet_brains\SWE-Review-Bench-MVP\.cache\round2\llm\raw\6d6dc11508682200c639a091380427d3dbe859225a16ba592dfe991852b7a08f.txt,5.610000000000582,3603,355,0.0007534499999999999,1,,False
django__django-14382,django/django,29345aecf6e8d53ccb3577a3762bb0c263f7558d,gpt-4o-mini,B,v1b,django/core/management/templates.py,145,145,high,Raising CommandError for existing files may lead to data loss if not handled properly.,False,,3,D:\Jet_brains\SWE-Review-Bench-MVP\.cache\round2\llm\raw\6d6dc11508682200c639a091380427d3dbe859225a16ba592dfe991852b7a08f.txt,5.610000000000582,3603,355,0.0007534499999999999,1,,False
django__django-14382,django/django,29345aecf6e8d53ccb3577a3762bb0c263f7558d,gpt-4o-mini,B,v1b,django/core/management/templates.py,168,170,medium,Ignoring OSError when setting file permissions may hide important issues.,False,,3,D:\Jet_brains\SWE-Review-Bench-MVP\.cache\round2\llm\raw\6d6dc11508682200c639a091380427d3dbe859225a16ba592dfe991852b7a08f.txt,5.610000000000582,3603,355,0.0007534499999999999,1,,False
django__django-14382,django/django,29345aecf6e8d53ccb3577a3762bb0c263f7558d,gpt-4o-mini,B,v1b,django/core/management/templates.py,228,232,medium,Catching ImportError without handling other exceptions may lead to silent failures.,False,,3,D:\Jet_brains\SWE-Review-Bench-MVP\.cache\round2\llm\raw\6d6dc11508682200c639a091380427d3dbe859225a16ba592dfe991852b7a08f.txt,5.610000000000582,3603,355,0.0007534499999999999,1,,False
django__django-14382,django/django,29345aecf6e8d53ccb3577a3762bb0c263f7558d,gpt-4o-mini,B,v1b,django/core/management/templates.py,321,321,medium,Raising CommandError for extraction failures may not provide enough context for debugging.,False,,3,D:\Jet_brains\SWE-Review-Bench-MVP\.cache\round2\llm\raw\6d6dc11508682200c639a091380427d3dbe859225a16ba592dfe991852b7a08f.txt,5.610000000000582,3603,355,0.0007534499999999999,1,,False
django__django-15851,django/django,b4817d20b9e55df30be0b1b2ca8c8bb6d61aab07,claude-sonnet-4-5,B,v1b,django/db/backends/postgresql/client.py,1,1,low,The signal module is imported but signal handling may not work correctly on Windows where SIGINT behavior differs.,False,,3,D:\Jet_brains\SWE-Review-Bench-MVP\.cache\round2\llm\raw\d26043326f6c1386458e204e7e3bf466f9529e4fd6b7a4c69d6ac4a506f5fccb.txt,3.1089999999967404,997,90,0.004341,1,,False
django__django-15851,django/django,b4817d20b9e55df30be0b1b2ca8c8bb6d61aab07,gpt-4o-mini,B,v1b,django/db/backends/postgresql/client.py,26,28,medium,Default database name 'postgres' is used without validation.,False,,3,D:\Jet_brains\SWE-Review-Bench-MVP\.cache\round2\llm\raw\b9bfe83909ac0afa1e008d6e8efdd5a1be1000f37e97e93f21dea07ae19cb61b.txt,3.485000000000582,810,171,0.0002241,1,,False
django__django-15851,django/django,b4817d20b9e55df30be0b1b2ca8c8bb6d61aab07,gpt-4o-mini,B,v1b,django/db/backends/postgresql/client.py,41,41,medium,Password is exposed in environment variable without encryption.,True,site-0001,3,D:\Jet_brains\SWE-Review-Bench-MVP\.cache\round2\llm\raw\b9bfe83909ac0afa1e008d6e8efdd5a1be1000f37e97e93f21dea07ae19cb61b.txt,3.485000000000582,810,171,0.0002241,1,,False
django__django-15851,django/django,b4817d20b9e55df30be0b1b2ca8c8bb6d61aab07,gpt-4o-mini,B,v1b,django/db/backends/postgresql/client.py,54,54,medium,Returning None for environment variables can lead to unexpected behavior.,False,,3,D:\Jet_brains\SWE-Review-Bench-MVP\.cache\round2\llm\raw\b9bfe83909ac0afa1e008d6e8efdd5a1be1000f37e97e93f21dea07ae19cb61b.txt,3.485000000000582,810,171,0.0002241,1,,False
django__django-16408,django/django,ef85b6bf0bc5a8b194f0724cf5bbedbcee402b96,claude-sonnet-4-5,B,v1b,django/db/models/sql/compiler.py,470,470,high,Potential IndexError if regex search returns None when accessing group [1].,False,,3,D:\Jet_brains\SWE-Review-Bench-MVP\.cache\round2\llm\raw\80237df9142508c14091b6c2d3d07ffeae511c83d2f163cb3b24164ac6106025.txt,4.5,27909,159,0.086112,1,,False
django__django-16408,django/django,ef85b6bf0bc5a8b194f0724cf5bbedbcee402b96,claude-sonnet-4-5,B,v1b,django/db/models/sql/compiler.py,483,483,high,Potential IndexError if regex search returns None when accessing group [1].,False,,3,D:\Jet_brains\SWE-Review-Bench-MVP\.cache\round2\llm\raw\80237df9142508c14091b6c2d3d07ffeae511c83d2f163cb3b24164ac6106025.txt,4.5,27909,159,0.086112,1,,False
django__django-16408,django/django,ef85b6bf0bc5a8b194f0724cf5bbedbcee402b96,gpt-4o-mini,B,v1b,django/db/models/sql/compiler.py,246,246,high,Assertion failure if both self.query.select and self.query.default_cols are True.,False,,3,D:\Jet_brains\SWE-Review-Bench-MVP\.cache\round2\llm\raw\eae8ffb55ac182910c4e524f2c134df3de228f9f13d05ce406db63ead88a442f.txt,18.26600000000326,22054,347,0.0035163,1,,False
django__django-16408,django/django,ef85b6bf0bc5a8b194f0724cf5bbedbcee402b96,gpt-4o-mini,B,v1b,django/db/models/sql/compiler.py,248,248,high,Potentially unhandled case if self.query.default_cols is True and self.query.select is empty.,False,,3,D:\Jet_brains\SWE-Review-Bench-MVP\.cache\round2\llm\raw\eae8ffb55ac182910c4e524f2c134df3de228f9f13d05ce406db63ead88a442f.txt,18.26600000000326,22054,347,0.0035163,1,,False
django__django-16408,django/django,ef85b6bf0bc5a8b194f0724cf5bbedbcee402b96,gpt-4o-mini,B,v1b,django/db/models/sql/compiler.py,288,288,medium,EmptyResultSet exception handling may lead to incorrect SQL generation.,False,,3,D:\Jet_brains\SWE-Review-Bench-MVP\.cache\round2\llm\raw\eae8ffb55ac182910c4e524f2c134df3de228f9f13d05ce406db63ead88a442f.txt,18.26600000000326,22054,347,0.0035163,1,,False
django__django-16408,django/django,ef85b6bf0bc5a8b194f0724cf5bbedbcee402b96,gpt-4o-mini,B,v1b,django/db/models/sql/compiler.py,292,292,medium,Using NotImplemented as a placeholder may lead to unexpected behavior.,False,,3,D:\Jet_brains\SWE-Review-Bench-MVP\.cache\round2\llm\raw\eae8ffb55ac182910c4e524f2c134df3de228f9f13d05ce406db63ead88a442f.txt,18.26600000000326,22054,347,0.0035163,1,,False
django__django-16408,django/django,ef85b6bf0bc5a8b194f0724cf5bbedbcee402b96,gpt-4o-mini,B,v1b,django/db/models/sql/compiler.py,576,576,medium,EmptyResultSet exception handling may lead to incorrect SQL generation.,False,,3,D:\Jet_brains\SWE-Review-Bench-MVP\.cache\round2\llm\raw\eae8ffb55ac182910c4e524f2c134df3de228f9f13d05ce406db63ead88a442f.txt,18.26600000000326,22054,347,0.0035163,1,,False
django__django-16408,django/django,ef85b6bf0bc5a8b194f0724cf5bbedbcee402b96,gpt-4o-mini,B,v1b,django/db/models/sql/compiler.py,1500,1500,high,Potential for unhandled exceptions when executing SQL.,False,,3,D:\Jet_brains\SWE-Review-Bench-MVP\.cache\round2\llm\raw\eae8ffb55ac182910c4e524f2c134df3de228f9f13d05ce406db63ead88a442f.txt,18.26600000000326,22054,347,0.0035163,1,,False
django__django-16816,django/django,191f6a9a4586b5e5f79f4f42f190e7ad4bbacc84,claude-sonnet-4-5,B,v1b,django/contrib/admin/checks.py,1000,1000,medium,Using issubclass without _issubclass wrapper can raise TypeError if item is not a class.,False,,3,D:\Jet_brains\SWE-Review-Bench-MVP\.cache\round2\llm\raw\b7b7578b48ff555d6a975cbaf0b70c29a22a0aee540f76a3922995973f1d3a31.txt,3.6719999999913853,16601,89,0.051138,1,,False
django__django-16816,django/django,191f6a9a4586b5e5f79f4f42f190e7ad4bbacc84,gpt-4o-mini,B,v1b,django/contrib/admin/checks.py,1,1,low,Unused import 'collections'.,False,,3,D:\Jet_brains\SWE-Review-Bench-MVP\.cache\round2\llm\raw\7f8eb2fa122b18b63a9ba8f260d0028e274e90a82937a6f8d910b6fd41c36847.txt,34.937000000005355,13029,1785,0.00302535,1,,False
django__django-16816,django/django,191f6a9a4586b5e5f79f4f42f190e7ad4bbacc84,gpt-4o-mini,B,v1b,django/contrib/admin/checks.py,18,26,medium,The _issubclass function may hide TypeErrors from the caller.,False,,3,D:\Jet_brains\SWE-Review-Bench-MVP\.cache\round2\llm\raw\7f8eb2fa122b18b63a9ba8f260d0028e274e90a82937a6f8d910b6fd41c36847.txt,34.937000000005355,13029,1785,0.00302535,1,,False
django__django-16816,django/django,191f6a9a4586b5e5f79f4f42f190e7ad4bbacc84,gpt-4o-mini,B,v1b,django/contrib/admin/checks.py,138,138,high,The check for 'AuthenticationMiddleware' may fail silently if not present.,False,,3,D:\Jet_brains\SWE-Review-Bench-MVP\.cache\round2\llm\raw\7f8eb2fa122b18b63a9ba8f260d0028e274e90a82937a6f8d910b6fd41c36847.txt,34.937000000005355,13029,1785,0.00302535,1,,False
django__django-16816,django/django,191f6a9a4586b5e5f79f4f42f190e7ad4bbacc84,gpt-4o-mini,B,v1b,django/contrib/admin/checks.py,148,148,high,The check for 'MessageMiddleware' may fail silently if not present.,False,,3,D:\Jet_brains\SWE-Review-Bench-MVP\.cache\round2\llm\raw\7f8eb2fa122b18b63a9ba8f260d0028e274e90a82937a6f8d910b6fd41c36847.txt,34.937000000005355,13029,1785,0.00302535,1,,False
django__django-16816,django/django,191f6a9a4586b5e5f79f4f42f190e7ad4bbacc84,gpt-4o-mini,B,v1b,django/contrib/admin/checks.py,158,158,high,The check for 'SessionMiddleware' may fail silently if not present.,False,,3,D:\Jet_brains\SWE-Review-Bench-MVP\.cache\round2\llm\raw\7f8eb2fa122b18b63a9ba8f260d0028e274e90a82937a6f8d910b6fd41c36847.txt,34.937000000005355,13029,1785,0.00302535,1,,False
django__django-16816,django/django,191f6a9a4586b5e5f79f4f42f190e7ad4bbacc84,gpt-4o-mini,B,v1b,django/contrib/admin/checks.py,199,199,medium,The must_be function does not provide context for the error.,False,,3,D:\Jet_brains\SWE-Review-Bench-MVP\.cache\round2\llm\raw\7f8eb2fa122b18b63a9ba8f260d0028e274e90a82937a6f8d910b6fd41c36847.txt,34.937000000005355,13029,1785,0.00302535,1,,False
django__django-16816,django/django,191f6a9a4586b5e5f79f4f42f190e7ad4bbacc84,gpt-4o-mini,B,v1b,django/contrib/admin/checks.py,273,273,medium,The must_be function does not provide context for the error.,False,,3,D:\Jet_brains\SWE-Review-Bench-MVP\.cache\round2\llm\raw\7f8eb2fa122b18b63a9ba8f260d0028e274e90a82937a6f8d910b6fd41c36847.txt,34.937000000005355,13029,1785,0.00302535,1,,False
django__django-16816,django/django,191f6a9a4586b5e5f79f4f42f190e7ad4bbacc84,gpt-4o-mini,B,v1b,django/contrib/admin/checks.py,322,322,medium,The must_be function does not provide context for the error.,False,,3,D:\Jet_brains\SWE-Review-Bench-MVP\.cache\round2\llm\raw\7f8eb2fa122b18b63a9ba8f260d0028e274e90a82937a6f8d910b6fd41c36847.txt,34.937000000005355,13029,1785,0.00302535,1,,False
django__django-16816,django/django,191f6a9a4586b5e5f79f4f42f190e7ad4bbacc84,gpt-4o-mini,B,v1b,django/contrib/admin/checks.py,370,370,medium,The must_be function does not provide context for the error.,False,,3,D:\Jet_brains\SWE-Review-Bench-MVP\.cache\round2\llm\raw\7f8eb2fa122b18b63a9ba8f260d0028e274e90a82937a6f8d910b6fd41c36847.txt,34.937000000005355,13029,1785,0.00302535,1,,False
django__django-16816,django/django,191f6a9a4586b5e5f79f4f42f190e7ad4bbacc84,gpt-4o-mini,B,v1b,django/contrib/admin/checks.py,418,418,medium,The must_be function does not provide context for the error.,False,,3,D:\Jet_brains\SWE-Review-Bench-MVP\.cache\round2\llm\raw\7f8eb2fa122b18b63a9ba8f260d0028e274e90a82937a6f8d910b6fd41c36847.txt,34.937000000005355,13029,1785,0.00302535,1,,False
django__django-16816,django/django,191f6a9a4586b5e5f79f4f42f190e7ad4bbacc84,gpt-4o-mini,B,v1b,django/contrib/admin/checks.py,466,466,medium,The must_be function does not provide context for the error.,False,,3,D:\Jet_brains\SWE-Review-Bench-MVP\.cache\round2\llm\raw\7f8eb2fa122b18b63a9ba8f260d0028e274e90a82937a6f8d910b6fd41c36847.txt,34.937000000005355,13029,1785,0.00302535,1,,False
django__django-16816,django/django,191f6a9a4586b5e5f79f4f42f190e7ad4bbacc84,gpt-4o-mini,B,v1b,django/contrib/admin/checks.py,508,508,medium,The must_be function does not provide context for the error.,False,,3,D:\Jet_brains\SWE-Review-Bench-MVP\.cache\round2\llm\raw\7f8eb2fa122b18b63a9ba8f260d0028e274e90a82937a6f8d910b6fd41c36847.txt,34.937000000005355,13029,1785,0.00302535,1,,False
django__django-16816,django/django,191f6a9a4586b5e5f79f4f42f190e7ad4bbacc84,gpt-4o-mini,B,v1b,django/contrib/admin/checks.py,550,550,medium,The must_be function does not provide context for the error.,False,,3,D:\Jet_brains\SWE-Review-Bench-MVP\.cache\round2\llm\raw\7f8eb2fa122b18b63a9ba8f260d0028e274e90a82937a6f8d910b6fd41c36847.txt,34.937000000005355,13029,1785,0.00302535,1,,False
django__django-16816,django/django,191f6a9a4586b5e5f79f4f42f190e7ad4bbacc84,gpt-4o-mini,B,v1b,django/contrib/admin/checks.py,588,588,medium,The must_be function does not provide context for the error.,False,,3,D:\Jet_brains\SWE-Review-Bench-MVP\.cache\round2\llm\raw\7f8eb2fa122b18b63a9ba8f260d0028e274e90a82937a6f8d910b6fd41c36847.txt,34.937000000005355,13029,1785,0.00302535,1,,False
django__django-16816,django/django,191f6a9a4586b5e5f79f4f42f190e7ad4bbacc84,gpt-4o-mini,B,v1b,django/contrib/admin/checks.py,626,626,medium,The must_be function does not provide context for the error.,False,,3,D:\Jet_brains\SWE-Review-Bench-MVP\.cache\round2\llm\raw\7f8eb2fa122b18b63a9ba8f260d0028e274e90a82937a6f8d910b6fd41c36847.txt,34.937000000005355,13029,1785,0.00302535,1,,False
django__django-16816,django/django,191f6a9a4586b5e5f79f4f42f190e7ad4bbacc84,gpt-4o-mini,B,v1b,django/contrib/admin/checks.py,664,664,medium,The must_be function does not provide context for the error.,False,,3,D:\Jet_brains\SWE-Review-Bench-MVP\.cache\round2\llm\raw\7f8eb2fa122b18b63a9ba8f260d0028e274e90a82937a6f8d910b6fd41c36847.txt,34.937000000005355,13029,1785,0.00302535,1,,False
django__django-16816,django/django,191f6a9a4586b5e5f79f4f42f190e7ad4bbacc84,gpt-4o-mini,B,v1b,django/contrib/admin/checks.py,702,702,medium,The must_be function does not provide context for the error.,False,,3,D:\Jet_brains\SWE-Review-Bench-MVP\.cache\round2\llm\raw\7f8eb2fa122b18b63a9ba8f260d0028e274e90a82937a6f8d910b6fd41c36847.txt,34.937000000005355,13029,1785,0.00302535,1,,False
django__django-16816,django/django,191f6a9a4586b5e5f79f4f42f190e7ad4bbacc84,gpt-4o-mini,B,v1b,django/contrib/admin/checks.py,740,740,medium,The must_be function does not provide context for the error.,False,,3,D:\Jet_brains\SWE-Review-Bench-MVP\.cache\round2\llm\raw\7f8eb2fa122b18b63a9ba8f260d0028e274e90a82937a6f8d910b6fd41c36847.txt,34.937000000005355,13029,1785,0.00302535,1,,False
django__django-16816,django/django,191f6a9a4586b5e5f79f4f42f190e7ad4bbacc84,gpt-4o-mini,B,v1b,django/contrib/admin/checks.py,778,778,medium,The must_be function does not provide context for the error.,False,,3,D:\Jet_brains\SWE-Review-Bench-MVP\.cache\round2\llm\raw\7f8eb2fa122b18b63a9ba8f260d0028e274e90a82937a6f8d910b6fd41c36847.txt,34.937000000005355,13029,1785,0.00302535,1,,False
django__django-16816,django/django,191f6a9a4586b5e5f79f4f42f190e7ad4bbacc84,gpt-4o-mini,B,v1b,django/contrib/admin/checks.py,816,816,medium,The must_be function does not provide context for the error.,False,,3,D:\Jet_brains\SWE-Review-Bench-MVP\.cache\round2\llm\raw\7f8eb2fa122b18b63a9ba8f260d0028e274e90a82937a6f8d910b6fd41c36847.txt,34.937000000005355,13029,1785,0.00302535,1,,False
django__django-16816,django/django,191f6a9a4586b5e5f79f4f42f190e7ad4bbacc84,gpt-4o-mini,B,v1b,django/contrib/admin/checks.py,854,854,medium,The must_be function does not provide context for the error.,False,,3,D:\Jet_brains\SWE-Review-Bench-MVP\.cache\round2\llm\raw\7f8eb2fa122b18b63a9ba8f260d0028e274e90a82937a6f8d910b6fd41c36847.txt,34.937000000005355,13029,1785,0.00302535,1,,False
django__django-16816,django/django,191f6a9a4586b5e5f79f4f42f190e7ad4bbacc84,gpt-4o-mini,B,v1b,django/contrib/admin/checks.py,892,892,medium,The must_be function does not provide context for the error.,False,,3,D:\Jet_brains\SWE-Review-Bench-MVP\.cache\round2\llm\raw\7f8eb2fa122b18b63a9ba8f260d0028e274e90a82937a6f8d910b6fd41c36847.txt,34.937000000005355,13029,1785,0.00302535,1,,False
django__django-16816,django/django,191f6a9a4586b5e5f79f4f42f190e7ad4bbacc84,gpt-4o-mini,B,v1b,django/contrib/admin/checks.py,930,930,medium,The must_be function does not provide context for the error.,False,,3,D:\Jet_brains\SWE-Review-Bench-MVP\.cache\round2\llm\raw\7f8eb2fa122b18b63a9ba8f260d0028e274e90a82937a6f8d910b6fd41c36847.txt,34.937000000005355,13029,1785,0.00302535,1,,False
django__django-16816,django/django,191f6a9a4586b5e5f79f4f42f190e7ad4bbacc84,gpt-4o-mini,B,v1b,django/contrib/admin/checks.py,968,968,medium,The must_be function does not provide context for the error.,False,,3,D:\Jet_brains\SWE-Review-Bench-MVP\.cache\round2\llm\raw\7f8eb2fa122b18b63a9ba8f260d0028e274e90a82937a6f8d910b6fd41c36847.txt,34.937000000005355,13029,1785,0.00302535,1,,False
django__django-16816,django/django,191f6a9a4586b5e5f79f4f42f190e7ad4bbacc84,gpt-4o-mini,B,v1b,django/contrib/admin/checks.py,1006,1006,medium,The must_be function does not provide context for the error.,False,,3,D:\Jet_brains\SWE-Review-Bench-MVP\.cache\round2\llm\raw\7f8eb2fa122b18b63a9ba8f260d0028e274e90a82937a6f8d910b6fd41c36847.txt,34.937000000005355,13029,1785,0.00302535,1,,False
